row_id,height_orig,social_media_use,age
14788,601.0,,
14789,510.0,,
14790,504.0,,
14791,602.0,,
14792,501.0,,
14793,600.0,,
14794,510.0,,
14795,500.0,,
14796,510.0,,
14797,511.0,,
14798,506.0,,
14799,,,
14800,507.0,,
14801,509.0,,
14802,507.0,,
14803,504.0,,
14804,509.0,,
14805,602.0,,
14806,508.0,,
14807,507.0,,
14808,502.0,,
14809,508.0,,
14810,505.0,,
14811,507.0,,
14812,504.0,,
14813,504.0,,
14814,509.0,,
14815,505.0,,
14816,600.0,,
14817,511.0,,
14818,510.0,,
14819,600.0,,
14820,700.0,,
14821,504.0,,
14822,510.0,,
14823,510.0,,
14824,506.0,,
14825,508.0,,
14826,603.0,,
14827,508.0,,
14828,601.0,,
14829,509.0,,
14830,509.0,,
14831,503.0,,
14832,509.0,,
14833,506.0,,
14834,508.0,,
14835,506.0,,
14836,506.0,,
14837,410.0,,
14838,507.0,,
14839,602.0,,
14840,503.0,,
14841,600.0,,
14842,509.0,,
14843,504.0,,
14844,504.0,,
14845,508.0,,
14846,510.0,,
14847,601.0,,
14848,508.0,,
14849,600.0,,
14850,601.0,,
14851,500.0,,
14852,702.0,,
14853,711.0,,
14854,,,
14855,505.0,,
14856,507.0,,
14857,505.0,,
14858,502.0,,
14859,505.0,,
14860,507.0,,
14861,504.0,,
14862,506.0,,
14863,500.0,,
14864,503.0,,
14865,505.0,,
14866,508.0,,
14867,411.0,,
14868,509.0,,
14869,507.0,,
14870,503.0,,
14871,504.0,,
14872,,,
14873,503.0,,
14874,500.0,,
14875,502.0,,
14876,604.0,,
14877,504.0,,
14878,506.0,,
14879,603.0,,
14880,504.0,,
14881,503.0,,
14882,600.0,,
14883,503.0,,
14884,505.0,,
14885,600.0,,
14886,510.0,,
14887,508.0,,
14888,508.0,,
14889,502.0,,
14890,600.0,,
14891,505.0,,
14892,511.0,,
14893,501.0,,
14894,507.0,,
14895,600.0,,
14896,511.0,,
14897,,,
14898,503.0,,
14899,506.0,,
14900,600.0,,
14901,504.0,,
14902,510.0,,
14903,507.0,,
14904,508.0,,
14905,506.0,,
14906,601.0,,
14907,600.0,,
14908,600.0,,
14909,600.0,,
14910,508.0,,
14911,510.0,,
14912,600.0,,
14913,504.0,,
14914,507.0,,
14915,600.0,,
14916,602.0,,
14917,507.0,,
14918,509.0,,
14919,507.0,,
14920,506.0,,
14921,511.0,,
14922,510.0,,
14923,600.0,,
14924,509.0,,
14925,508.0,,
14926,509.0,,
14927,511.0,,
14928,511.0,,
14929,501.0,,
14930,501.0,,
14931,504.0,,
14932,500.0,,
14933,505.0,,
14934,506.0,,
14935,507.0,,
14936,507.0,,
14937,506.0,,
14938,501.0,,
14939,502.0,,
14940,509.0,,
14941,503.0,,
14942,504.0,,
14943,511.0,1.0,
14944,511.0,,
14945,503.0,,
14946,507.0,,
14947,505.0,,
14948,505.0,,
14949,510.0,,
14950,508.0,,
14951,502.0,,
14952,505.0,,
14953,508.0,,
14954,511.0,,
14955,506.0,,
14956,503.0,,
14957,509.0,,
14958,411.0,,
14959,510.0,,
14960,511.0,,
14961,411.0,,
14962,503.0,,
14963,503.0,,
14964,502.0,,
14965,502.0,,
14966,506.0,,
14967,411.0,,
14968,503.0,,
14969,508.0,,
14970,503.0,,
14971,508.0,,
14972,504.0,,
14973,502.0,,
14974,511.0,,
14975,503.0,,
14976,507.0,,
14977,500.0,,
14978,411.0,,
14979,508.0,,
14980,602.0,,
14981,507.0,,
14982,506.0,,
14983,509.0,,
14984,506.0,,
14985,507.0,,
14986,508.0,,
14987,503.0,,
14988,605.0,,
14989,504.0,,
14990,500.0,,
14991,510.0,,
14992,507.0,,
14993,,,
14994,504.0,,
14995,511.0,,
14996,510.0,,
14997,501.0,,
14998,502.0,,
14999,601.0,,
15000,510.0,,
15001,411.0,,
15002,503.0,,
15003,503.0,,
15004,503.0,,
15005,508.0,,
15006,503.0,,
15007,503.0,,
15008,503.0,,
15009,506.0,,
15010,505.0,,
15011,510.0,,
15012,511.0,,
15013,503.0,,
15014,600.0,,
15015,502.0,,
15016,509.0,,
15017,508.0,,
15018,507.0,,
15019,507.0,,
15020,507.0,,
15021,509.0,,
15022,501.0,,
15023,501.0,,
15024,500.0,,
15025,510.0,,
15026,504.0,,
15027,505.0,,
15028,411.0,,
15029,507.0,,
15030,,,
15031,504.0,,
15032,503.0,,
15033,504.0,,
15034,500.0,,
15035,501.0,,
15036,,,
15037,502.0,,
15038,507.0,,
15039,501.0,,
15040,506.0,,
15041,508.0,,
15042,503.0,,
15043,,,
15044,508.0,,
15045,510.0,,
15046,503.0,,
15047,508.0,,
15048,411.0,,
15049,504.0,,
15050,506.0,,
15051,600.0,,
15052,502.0,,
15053,507.0,,
15054,504.0,,
15055,600.0,,
15056,507.0,,
15057,505.0,,
15058,507.0,,
15059,511.0,,
15060,500.0,,
15061,510.0,,
15062,504.0,,
15063,508.0,,
15064,600.0,,
15065,511.0,,
15066,509.0,,
15067,600.0,,
15068,507.0,,
15069,703.0,,
15070,507.0,,
15071,,,
15072,500.0,,
15073,503.0,,
15074,508.0,,
15075,511.0,,
15076,604.0,,
15077,508.0,,
15078,504.0,,
15079,508.0,,
15080,507.0,,
15081,509.0,,
15082,501.0,,
15083,504.0,,
15084,501.0,,
15085,507.0,,
15086,501.0,,
15087,502.0,,
15088,503.0,,
15089,505.0,,
15090,509.0,,
15091,501.0,,
15092,505.0,,
15093,600.0,,
15094,502.0,,
15095,505.0,,
15096,511.0,,
15097,508.0,,
15098,611.0,,
15099,503.0,,
15100,505.0,,
15101,511.0,,
15102,504.0,,
15103,505.0,,
15104,502.0,,
15105,604.0,,
15106,510.0,,
15107,501.0,,
15108,508.0,,
15109,500.0,,
15110,511.0,,
15111,505.0,,
15112,602.0,,
15113,505.0,,
15114,600.0,,
15115,504.0,,
15116,504.0,,
15117,500.0,,
15118,510.0,,
15119,505.0,,
15120,507.0,,
15121,505.0,,
15122,504.0,,
15123,504.0,,
15124,511.0,,
15125,508.0,,
15126,508.0,,
15127,505.0,,
15128,508.0,,
15129,506.0,,
15130,508.0,,
15131,506.0,,
15132,504.0,,
15133,509.0,,
15134,502.0,,
15135,506.0,,
15136,501.0,,
15137,504.0,,
15138,508.0,,
15139,502.0,,
15140,502.0,,
15141,508.0,,
15142,505.0,,
15143,507.0,,
15144,503.0,,
15145,601.0,,
15146,508.0,,
15147,411.0,,
15148,410.0,,
15149,510.0,,
15150,511.0,,
15151,508.0,,
15152,504.0,,
15153,503.0,,
15154,511.0,,
15155,505.0,,
15156,505.0,,
15157,504.0,,
15158,502.0,,
15159,507.0,,
15160,502.0,,
15161,508.0,,
15162,506.0,,
15163,600.0,,
15164,511.0,,
15165,505.0,,
15166,411.0,,
15167,602.0,,
15168,507.0,,
15169,504.0,,
15170,603.0,,
15171,509.0,,
15172,503.0,,
15173,509.0,,
15174,507.0,,
15175,602.0,,
15176,600.0,,
15177,501.0,,
15178,505.0,,
15179,503.0,,
15180,503.0,,
15181,508.0,,
15182,600.0,,
15183,503.0,,
15184,508.0,,
15185,601.0,,
15186,509.0,,
15187,,,
15188,511.0,,
15189,503.0,,
15190,505.0,,
15191,501.0,,
15192,601.0,,
15193,509.0,,
15194,500.0,,
15195,509.0,,
15196,502.0,,
15197,510.0,,
15198,505.0,,
15199,504.0,,
15200,502.0,,
15201,508.0,,
15202,602.0,,
15203,511.0,,
15204,501.0,,
15205,502.0,,
15206,600.0,,
15207,602.0,,
15208,508.0,,
15209,508.0,,
15210,600.0,,
15211,502.0,,
15212,506.0,,
15213,509.0,,
15214,501.0,,
15215,506.0,,
15216,411.0,,
15217,503.0,,
15218,506.0,,
15219,510.0,,
15220,500.0,,
15221,500.0,,
15222,510.0,,
15223,504.0,,
15224,508.0,,
15225,510.0,,
15226,509.0,,
15227,508.0,,
15228,505.0,,
15229,510.0,,
15230,611.0,,
15231,511.0,,
15232,511.0,,
15233,411.0,,
15234,503.0,,
15235,509.0,,
15236,501.0,,
15237,506.0,,
15238,501.0,,
15239,503.0,,
15240,602.0,,
15241,508.0,,
15242,505.0,,
15243,507.0,,
15244,506.0,,
15245,506.0,,
15246,507.0,,
15247,503.0,,
15248,503.0,,
15249,502.0,,
15250,503.0,,
15251,504.0,,
15252,507.0,,
15253,411.0,,
15254,506.0,,
15255,511.0,,
15256,502.0,,
15257,507.0,,
15258,503.0,,
15259,503.0,,
15260,506.0,,
15261,602.0,,
15262,503.0,,
15263,504.0,,
15264,510.0,,
15265,506.0,,
15266,506.0,,
15267,510.0,,
15268,504.0,,
15269,506.0,,
15270,505.0,,
15271,602.0,,
15272,600.0,,
15273,505.0,,
15274,502.0,,
15275,5.0,,
15276,506.0,,
15277,506.0,,
15278,504.0,,
15279,507.0,,
15280,511.0,,
15281,501.0,,
15282,503.0,,
15283,503.0,,
15284,508.0,,
15285,504.0,,
15286,505.0,,
15287,509.0,,
15288,504.0,,
15289,503.0,,
15290,600.0,,
15291,702.0,,
15292,509.0,,
15293,504.0,,
15294,600.0,,
15295,510.0,,
15296,504.0,,
15297,605.0,,
15298,603.0,,
15299,511.0,,
15300,505.0,,
15301,600.0,,
15302,604.0,,
15303,505.0,,
15304,504.0,,
15305,600.0,,
15306,600.0,,
15307,605.0,,
15308,503.0,,
15309,505.0,,
15310,504.0,,
15311,506.0,,
15312,505.0,,
15313,507.0,,
15314,505.0,,
15315,502.0,,
15316,507.0,,
15317,603.0,,
15318,508.0,,
15319,404.0,,
15320,505.0,,
15321,600.0,,
15322,603.0,,
15323,506.0,,
15324,506.0,,
15325,510.0,,
15326,507.0,,
15327,508.0,,
15328,510.0,,
15329,506.0,,
15330,508.0,,
15331,500.0,,
15332,700.0,,
15333,710.0,,
15334,506.0,,
15335,504.0,,
15336,708.0,,
15337,504.0,,
15338,503.0,,
15339,502.0,,
15340,504.0,,
15341,505.0,,
15342,504.0,,
15343,507.0,,
15344,600.0,,
15345,503.0,,
15346,502.0,,
15347,505.0,,
15348,500.0,,
15349,402.0,,
15350,600.0,,
15351,502.0,,
15352,506.0,,
15353,600.0,,
15354,506.0,,
15355,,,
15356,600.0,,
15357,601.0,,
15358,309.0,,
15359,509.0,,
15360,600.0,,
15361,505.0,,
15362,411.0,,
15363,502.0,,
15364,504.0,,
15365,511.0,,
15366,600.0,,
15367,,,
15368,506.0,,
15369,507.0,,
15370,504.0,,
15371,511.0,,
15372,511.0,,
15373,506.0,,
15374,510.0,,
15375,605.0,,
15376,600.0,,
15377,508.0,,
15378,507.0,,
15379,609.0,,
15380,600.0,,
15381,701.0,,
15382,511.0,,
15383,504.0,,
15384,511.0,,
15385,600.0,,
15386,504.0,,
15387,600.0,,
15388,508.0,,
15389,600.0,,
15390,509.0,,
15391,510.0,,
15392,505.0,,
15393,506.0,,
15394,506.0,,
15395,511.0,,
15396,500.0,,
15397,601.0,,
15398,603.0,,
15399,507.0,,
15400,511.0,,
15401,511.0,,
15402,700.0,,
15403,508.0,,
15404,607.0,,
15405,506.0,,
15406,600.0,,
15407,602.0,,
15408,600.0,,
15409,711.0,,
15410,600.0,,
15411,511.0,,
15412,507.0,,
15413,601.0,,
15414,509.0,,
15415,307.0,,
15416,602.0,,
15417,508.0,,
15418,600.0,,
15419,601.0,,
15420,602.0,,
15421,507.0,,
15422,508.0,,
15423,507.0,,
15424,505.0,,
15425,506.0,,
15426,504.0,,
15427,505.0,,
15428,507.0,,
15429,510.0,,
15430,509.0,,
15431,504.0,,
15432,706.0,,
15433,505.0,,
15434,503.0,,
15435,511.0,,
15436,601.0,,
15437,510.0,,
15438,501.0,,
15439,501.0,,
15440,501.0,,
15441,500.0,,
15442,502.0,,
15443,509.0,,
15444,507.0,,
15445,508.0,,
15446,506.0,,
15447,511.0,,
15448,510.0,,
15449,507.0,,
15450,507.0,,
15451,502.0,,
15452,509.0,,
15453,509.0,,
15454,506.0,,
15455,600.0,,
15456,508.0,,
15457,501.0,,
15458,508.0,,
15459,511.0,,
15460,503.0,,
15461,508.0,,
15462,509.0,,
15463,505.0,,
15464,410.0,,
15465,505.0,,
15466,504.0,,
15467,600.0,,
15468,510.0,,
15469,511.0,,
15470,508.0,,
15471,601.0,,
15472,507.0,,
15473,511.0,,
15474,507.0,,
15475,502.0,,
15476,511.0,,
15477,503.0,,
15478,511.0,,
15479,509.0,,
15480,502.0,,
15481,509.0,,
15482,600.0,,
15483,411.0,,
15484,505.0,,
15485,503.0,,
15486,510.0,,
15487,506.0,,
15488,509.0,,
15489,504.0,,
15490,505.0,,
15491,510.0,,
15492,602.0,,
15493,600.0,,
15494,503.0,,
15495,702.0,,
15496,506.0,,
15497,602.0,,
15498,504.0,,
15499,505.0,,
15500,411.0,,
15501,503.0,,
15502,508.0,,
15503,510.0,,
15504,510.0,,
15505,505.0,,
15506,501.0,,
15507,511.0,,
15508,604.0,,
15509,510.0,,
15510,504.0,,
15511,507.0,,
15512,,,
15513,506.0,,
15514,503.0,,
15515,502.0,,
15516,505.0,,
15517,511.0,,
15518,503.0,,
15519,507.0,,
15520,601.0,,
15521,508.0,,
15522,506.0,,
15523,510.0,,
15524,509.0,,
15525,505.0,,
15526,508.0,,
15527,502.0,,
15528,510.0,,
15529,510.0,,
15530,504.0,,
15531,501.0,,
15532,511.0,,
15533,507.0,,
15534,505.0,,
15535,503.0,,
15536,502.0,,
15537,,,
15538,508.0,,
15539,509.0,,
15540,504.0,,
15541,511.0,,
15542,507.0,,
15543,505.0,,
15544,506.0,,
15545,506.0,,
15546,506.0,,
15547,603.0,,
15548,508.0,,
15549,505.0,,
15550,603.0,,
15551,509.0,,
15552,510.0,,
15553,501.0,,
15554,507.0,,
15555,509.0,,
15556,507.0,,
15557,603.0,,
15558,510.0,,
15559,600.0,,
15560,,,
15561,504.0,,
15562,507.0,,
15563,600.0,,
15564,509.0,,
15565,501.0,,
15566,601.0,,
15567,706.0,,
15568,502.0,,
15569,503.0,,
15570,601.0,,
15571,508.0,,
15572,411.0,,
15573,504.0,,
15574,500.0,,
15575,506.0,,
15576,506.0,,
15577,508.0,,
15578,503.0,,
15579,507.0,,
15580,505.0,,
15581,507.0,,
15582,510.0,,
15583,507.0,,
15584,510.0,,
15585,504.0,,
15586,503.0,,
15587,503.0,,
15588,505.0,,
15589,501.0,,
15590,506.0,,
15591,504.0,,
15592,504.0,,
15593,507.0,,
15594,507.0,,
15595,500.0,,
15596,504.0,,
15597,601.0,,
15598,502.0,,
15599,507.0,,
15600,509.0,,
15601,601.0,,
15602,504.0,,
15603,503.0,,
15604,510.0,,
15605,506.0,,
15606,510.0,,
15607,,,
15608,503.0,,
15609,508.0,,
15610,501.0,,
15611,505.0,,
15612,510.0,,
15613,511.0,,
15614,508.0,,
15615,301.0,,
15616,506.0,,
15617,507.0,,
15618,504.0,,
15619,511.0,,
15620,508.0,,
15621,505.0,,
15622,502.0,,
15623,600.0,,
15624,507.0,,
15625,503.0,,
15626,508.0,,
15627,603.0,,
15628,606.0,,
15629,506.0,,
15630,507.0,,
15631,505.0,,
15632,502.0,,
15633,506.0,,
15634,601.0,,
15635,5.0,,
15636,507.0,,
15637,511.0,,
15638,504.0,,
15639,600.0,,
15640,505.0,,
15641,508.0,,
15642,506.0,,
15643,503.0,,
15644,509.0,,
15645,506.0,,
15646,511.0,,
15647,507.0,,
15648,502.0,,
15649,511.0,,
15650,506.0,,
15651,505.0,,
15652,410.0,,
15653,510.0,,
15654,506.0,,
15655,503.0,,
15656,501.0,,
15657,505.0,,
15658,503.0,,
15659,511.0,,
15660,502.0,,
15661,510.0,,
15662,504.0,,
15663,501.0,,
15664,504.0,,
15665,507.0,,
15666,503.0,,
15667,510.0,,
15668,504.0,,
15669,504.0,,
15670,6.0,,
15671,602.0,,
15672,502.0,,
15673,507.0,,
15674,506.0,,
15675,509.0,,
15676,506.0,,
15677,504.0,,
15678,504.0,,
15679,506.0,,
15680,509.0,,
15681,506.0,,
15682,507.0,,
15683,508.0,,
15684,411.0,,
15685,506.0,,
15686,503.0,,
15687,,,
15688,508.0,,
15689,508.0,,
15690,500.0,,
15691,502.0,,
15692,600.0,,
15693,503.0,,
15694,501.0,,
15695,502.0,,
15696,511.0,,
15697,507.0,,
15698,510.0,,
15699,506.0,,
15700,507.0,,
15701,505.0,,
15702,511.0,,
15703,601.0,,
15704,510.0,,
15705,506.0,,
15706,506.0,,
15707,511.0,,
15708,510.0,,
15709,504.0,,
15710,,,
15711,508.0,,
15712,507.0,,
15713,509.0,,
15714,507.0,,
15715,511.0,,
15716,505.0,,
15717,509.0,,
15718,503.0,,
15719,600.0,,
15720,510.0,,
15721,506.0,,
15722,508.0,,
15723,609.0,,
15724,511.0,,
15725,502.0,,
15726,507.0,,
15727,507.0,,
15728,507.0,,
15729,505.0,,
15730,508.0,,
15731,411.0,,
15732,506.0,,
15733,511.0,,
15734,509.0,,
15735,505.0,,
15736,505.0,,
15737,510.0,,
15738,504.0,,
15739,,,
15740,510.0,,
15741,503.0,,
15742,504.0,,
15743,504.0,,
15744,508.0,,
15745,505.0,,
15746,505.0,,
15747,501.0,,
15748,,,
15749,504.0,,
15750,511.0,,
15751,600.0,,
15752,506.0,,
15753,507.0,,
15754,601.0,,
15755,505.0,,
15756,506.0,,
15757,505.0,,
15758,504.0,,
15759,503.0,,
15760,507.0,,
15761,502.0,,
15762,505.0,,
15763,504.0,,
15764,509.0,,
15765,510.0,,
15766,501.0,,
15767,502.0,,
15768,504.0,,
15769,511.0,,
15770,506.0,,
15771,510.0,,
15772,602.0,,
15773,506.0,,
15774,510.0,,
15775,604.0,,
15776,509.0,,
15777,601.0,,
15778,507.0,,
15779,503.0,,
15780,510.0,,
15781,411.0,,
15782,506.0,,
15783,501.0,,
15784,602.0,,
15785,600.0,,
15786,511.0,,
15787,600.0,,
15788,502.0,,
15789,504.0,,
15790,508.0,,
15791,502.0,,
15792,511.0,,
15793,510.0,,
15794,501.0,,
15795,510.0,,
15796,510.0,,
15797,601.0,,
15798,,,
15799,508.0,,
15800,,,
15801,506.0,,
15802,511.0,,
15803,506.0,,
15804,504.0,,
15805,600.0,,
15806,502.0,,
15807,411.0,,
15808,503.0,,
15809,507.0,,
15810,503.0,,
15811,507.0,,
15812,511.0,,
15813,507.0,,
15814,506.0,,
15815,505.0,,
15816,511.0,,
15817,500.0,6.0,
15818,506.0,,
15819,508.0,,
15820,506.0,,
15821,501.0,,
15822,503.0,,
15823,507.0,,
15824,505.0,,
15825,,,
15826,504.0,,
15827,503.0,,
15828,507.0,,
15829,505.0,,
15830,504.0,,
15831,504.0,,
15832,503.0,,
15833,509.0,,
15834,506.0,,
15835,501.0,,
15836,506.0,,
15837,503.0,,
15838,504.0,,
15839,504.0,,
15840,508.0,,
15841,508.0,,
15842,504.0,,
15843,,,
15844,604.0,,
15845,508.0,,
15846,509.0,,
15847,600.0,,
15848,510.0,,
15849,608.0,,
15850,503.0,,
15851,506.0,,
15852,509.0,,
15853,510.0,,
15854,602.0,,
15855,508.0,,
15856,600.0,,
15857,511.0,,
15858,601.0,,
15859,501.0,,
15860,505.0,,
15861,503.0,,
15862,503.0,,
15863,510.0,,
15864,506.0,,
15865,508.0,,
15866,507.0,,
15867,508.0,,
15868,507.0,,
15869,506.0,,
15870,505.0,,
15871,510.0,,
15872,502.0,,
15873,510.0,,
15874,508.0,,
15875,500.0,,
15876,505.0,,
15877,510.0,,
15878,507.0,,
15879,501.0,,
15880,503.0,,
15881,508.0,,
15882,511.0,,
15883,600.0,,
15884,602.0,,
15885,511.0,,
15886,510.0,,
15887,503.0,,
15888,511.0,,
15889,510.0,,
15890,504.0,,
15891,504.0,,
15892,503.0,,
15893,508.0,,
15894,602.0,,
15895,411.0,,
15896,506.0,,
15897,506.0,,
15898,,,
15899,600.0,,
15900,502.0,,
15901,602.0,,
15902,509.0,,
15903,505.0,,
15904,411.0,,
15905,510.0,,
15906,504.0,,
15907,502.0,,
15908,,,
15909,609.0,,
15910,511.0,,
15911,500.0,,
15912,508.0,,
15913,601.0,,
15914,508.0,,
15915,511.0,,
15916,,,
15917,508.0,,
15918,409.0,,
15919,503.0,,
15920,600.0,,
15921,602.0,,
15922,502.0,,
15923,509.0,,
15924,603.0,,
15925,,,
15926,602.0,,
15927,505.0,,
15928,503.0,,
15929,511.0,,
15930,502.0,,
15931,504.0,,
15932,502.0,,
15933,503.0,,
15934,510.0,,
15935,,,
15936,505.0,,
15937,504.0,,
15938,503.0,,
15939,502.0,,
15940,502.0,,
15941,507.0,,
15942,510.0,,
15943,507.0,,
15944,505.0,,
15945,502.0,,
15946,509.0,,
15947,505.0,,
15948,508.0,,
15949,509.0,,
15950,505.0,,
15951,506.0,,
15952,511.0,,
15953,509.0,,
15954,,,
15955,511.0,,
15956,601.0,,
15957,500.0,,
15958,601.0,,
15959,503.0,,
15960,511.0,,
15961,508.0,,
15962,508.0,,
15963,507.0,,
15964,505.0,,
15965,507.0,,
15966,507.0,,
15967,508.0,,
15968,510.0,,
15969,508.0,,
15970,507.0,,
15971,501.0,,
15972,506.0,,
15973,506.0,,
15974,503.0,,
15975,503.0,,
15976,507.0,,
15977,503.0,,
15978,501.0,,
15979,507.0,,
15980,602.0,,
15981,508.0,,
15982,508.0,,
15983,702.0,,
15984,600.0,,
15985,507.0,,
15986,503.0,,
15987,503.0,,
15988,504.0,,
15989,407.0,,
15990,,,
15991,,,
15992,510.0,,
15993,508.0,,
15994,511.0,,
15995,508.0,,
15996,509.0,,
15997,600.0,,
15998,501.0,,
15999,501.0,,
16000,411.0,,
16001,509.0,,
16002,602.0,,
16003,601.0,,
16004,508.0,,
16005,508.0,,
16006,507.0,,
16007,510.0,,
16008,507.0,,
16009,510.0,,
16010,505.0,,
16011,,,
16012,411.0,,
16013,511.0,,
16014,604.0,,
16015,501.0,,
16016,410.0,,
16017,502.0,,
16018,503.0,,
16019,411.0,,
16020,501.0,,
16021,511.0,,
16022,701.0,,
16023,601.0,,
16024,504.0,,
16025,510.0,,
16026,511.0,,
16027,510.0,,
16028,510.0,,
16029,503.0,,
16030,506.0,,
16031,604.0,,
16032,506.0,,
16033,507.0,,
16034,502.0,,
16035,509.0,,
16036,507.0,,
16037,607.0,,
16038,601.0,,
16039,503.0,,
16040,510.0,,
16041,510.0,,
16042,506.0,,
16043,508.0,,
16044,508.0,,
16045,502.0,,
16046,602.0,,
16047,509.0,,
16048,503.0,,
16049,510.0,,
16050,600.0,,
16051,511.0,,
16052,506.0,,
16053,507.0,,
16054,505.0,,
16055,504.0,,
16056,507.0,,
16057,503.0,,
16058,507.0,,
16059,505.0,,
16060,511.0,,
16061,503.0,,
16062,507.0,,
16063,410.0,,
16064,505.0,,
16065,505.0,,
16066,602.0,,
16067,508.0,,
16068,505.0,,
16069,504.0,,
16070,,,
16071,505.0,,
16072,502.0,,
16073,507.0,,
16074,501.0,,
16075,506.0,,
16076,510.0,,
16077,507.0,,
16078,510.0,,
16079,503.0,,
16080,505.0,,
16081,504.0,,
16082,600.0,,
16083,709.0,,
16084,508.0,,
16085,504.0,,
16086,506.0,,
16087,511.0,,
16088,507.0,,
16089,509.0,,
16090,507.0,,
16091,506.0,,
16092,505.0,,
16093,507.0,,
16094,508.0,,
16095,505.0,,
16096,509.0,,
16097,511.0,,
16098,605.0,,
16099,503.0,,
16100,506.0,,
16101,411.0,,
16102,600.0,,
16103,602.0,,
16104,601.0,,
16105,509.0,,
16106,504.0,,
16107,507.0,,
16108,602.0,,
16109,510.0,,
16110,603.0,,
16111,510.0,,
16112,511.0,,
16113,509.0,,
16114,511.0,,
16115,600.0,,
16116,505.0,,
16117,506.0,,
16118,602.0,,
16119,507.0,,
16120,507.0,,
16121,601.0,,
16122,502.0,,
16123,511.0,,
16124,604.0,,
16125,506.0,,
16126,509.0,,
16127,510.0,,
16128,511.0,,
16129,507.0,,
16130,507.0,,
16131,609.0,,
16132,504.0,,
16133,507.0,,
16134,600.0,,
16135,503.0,,
16136,502.0,,
16137,506.0,,
16138,501.0,,
16139,507.0,,
16140,511.0,,
16141,505.0,,
16142,508.0,,
16143,411.0,,
16144,503.0,,
16145,504.0,,
16146,505.0,,
16147,502.0,,
16148,510.0,,
16149,506.0,,
16150,505.0,,
16151,,,
16152,510.0,,
16153,601.0,,
16154,600.0,,
16155,507.0,,
16156,509.0,,
16157,601.0,,
16158,506.0,,
16159,505.0,,
16160,511.0,,
16161,510.0,,
16162,507.0,,
16163,508.0,,
16164,511.0,,
16165,411.0,,
16166,505.0,,
16167,505.0,,
16168,500.0,,
16169,601.0,,
16170,504.0,,
16171,510.0,,
16172,507.0,,
16173,504.0,,
16174,505.0,,
16175,505.0,,
16176,509.0,,
16177,503.0,,
16178,600.0,,
16179,508.0,,
16180,502.0,,
16181,504.0,,
16182,509.0,,
16183,508.0,,
16184,511.0,,
16185,511.0,,
16186,508.0,,5.0
16187,505.0,,
16188,505.0,,
16189,507.0,,
16190,505.0,,
16191,504.0,,
16192,508.0,,
16193,604.0,,
16194,506.0,,
16195,506.0,,
16196,504.0,,
16197,507.0,,
16198,505.0,,
16199,504.0,,
16200,505.0,,
16201,504.0,,
16202,602.0,,
16203,506.0,,
16204,508.0,,
16205,507.0,,
16206,502.0,,
16207,504.0,,
16208,506.0,,
16209,501.0,,
16210,509.0,,
16211,511.0,,
16212,507.0,,
16213,411.0,,
16214,507.0,,
16215,511.0,,
16216,502.0,,
16217,503.0,,
16218,503.0,,
16219,504.0,,
16220,506.0,,
16221,510.0,,
16222,600.0,,
16223,506.0,,
16224,505.0,,
16225,506.0,,
16226,506.0,,
16227,,,
16228,600.0,,
16229,510.0,,
16230,506.0,,
16231,502.0,,
16232,602.0,,
16233,503.0,,
16234,609.0,,
16235,503.0,,
16236,511.0,,
16237,511.0,,
16238,502.0,,
16239,508.0,,
16240,505.0,,
16241,501.0,,
16242,505.0,,
16243,504.0,,
16244,506.0,,
16245,502.0,,
16246,503.0,,
16247,509.0,,
16248,511.0,,
16249,605.0,,
16250,510.0,,
16251,600.0,,
16252,511.0,,
16253,602.0,,
16254,600.0,,
16255,506.0,,
16256,507.0,,
16257,506.0,,
16258,504.0,,
16259,502.0,,
16260,600.0,,
16261,500.0,,
16262,600.0,,
16263,505.0,,
16264,511.0,,
16265,506.0,,
16266,411.0,,
16267,506.0,,
16268,506.0,,
16269,506.0,,
16270,507.0,,
16271,601.0,,
16272,506.0,,
16273,509.0,,
16274,511.0,,
16275,509.0,,
16276,508.0,,
16277,503.0,,
16278,502.0,,
16279,508.0,,
16280,502.0,,
16281,505.0,,
16282,508.0,,
16283,507.0,,
16284,501.0,,
16285,511.0,,
16286,507.0,,
16287,509.0,,
16288,503.0,,
16289,500.0,,
16290,506.0,,
16291,503.0,,
16292,501.0,,
16293,602.0,,
16294,511.0,,
16295,502.0,,
16296,504.0,,
16297,511.0,,
16298,511.0,,
16299,509.0,,
16300,505.0,,
16301,510.0,,
16302,508.0,,
16303,508.0,,
16304,411.0,,
16305,507.0,,
16306,,,
16307,507.0,,
16308,504.0,,
16309,511.0,,
16310,509.0,,
16311,511.0,,
16312,507.0,,
16313,509.0,,
16314,508.0,,
16315,509.0,,
16316,501.0,,
16317,509.0,,
16318,501.0,,
16319,505.0,,
16320,603.0,,
16321,504.0,,
16322,503.0,,
16323,507.0,,
16324,601.0,,
16325,504.0,,
16326,510.0,,
16327,511.0,,
16328,507.0,,
16329,,,
16330,505.0,,
16331,506.0,,
16332,506.0,,
16333,,,
16334,509.0,,
16335,501.0,,
16336,510.0,,
16337,702.0,,
16338,503.0,,
16339,505.0,,
16340,507.0,,
16341,507.0,,
16342,511.0,,
16343,504.0,,
16344,503.0,,
16345,411.0,,
16346,604.0,,
16347,506.0,,
16348,510.0,,
16349,511.0,,
16350,503.0,,
16351,510.0,,
16352,509.0,,
