row_id,weight_orig,mental_health_not_good,grade
15919,112.0,3.0,
15920,153.0,,
15921,180.0,,
15922,135.0,1.0,
15923,170.0,2.0,
15924,250.0,2.0,
15925,,4.0,
15926,240.0,3.0,
15927,160.0,3.0,
15928,124.0,2.0,
15929,240.0,1.0,
15930,113.0,3.0,
15931,120.0,4.0,
15932,,5.0,
15933,125.0,2.0,
15934,160.0,3.0,
15935,,3.0,
15936,115.0,3.0,
15937,170.0,3.0,
15938,155.0,3.0,
15939,124.0,2.0,
15940,113.0,4.0,
15941,170.0,2.0,
15942,143.0,4.0,
15943,164.0,2.0,
15944,130.0,2.0,
15945,,5.0,
15946,137.0,1.0,
15947,180.0,2.0,
15948,136.0,3.0,
15949,170.0,5.0,
15950,130.0,4.0,
15951,148.0,2.0,
15952,144.0,1.0,
15953,140.0,2.0,
15954,,4.0,
15955,148.0,4.0,
15956,150.0,2.0,
15957,120.0,3.0,
15958,175.0,3.0,
15959,205.0,4.0,
15960,120.0,3.0,
15961,142.0,1.0,
15962,130.0,2.0,
15963,131.0,2.0,
15964,130.0,4.0,
15965,158.0,3.0,
15966,160.0,1.0,
15967,140.0,1.0,
15968,120.0,2.0,
15969,137.0,3.0,
15970,155.0,1.0,
15971,105.0,4.0,
15972,151.0,1.0,
15973,137.0,1.0,
15974,111.0,1.0,
15975,117.0,3.0,
15976,120.0,4.0,
15977,108.0,2.0,
15978,126.0,3.0,
15979,131.0,2.0,
15980,210.0,2.0,
15981,110.0,4.0,
15982,130.0,4.0,
15983,290.0,,
15984,176.0,4.0,
15985,130.0,4.0,
15986,110.0,4.0,
15987,130.0,4.0,
15988,160.0,4.0,
15989,82.0,4.0,
15990,,3.0,
15991,,3.0,
15992,130.0,,
15993,150.0,1.0,
15994,195.0,1.0,
15995,190.0,4.0,
15996,138.0,2.0,
15997,225.0,5.0,
15998,130.0,2.0,
15999,133.0,4.0,
16000,135.0,3.0,
16001,135.0,1.0,
16002,157.0,2.0,
16003,240.0,3.0,
16004,135.0,2.0,
16005,138.0,3.0,
16006,,3.0,
16007,166.0,1.0,
16008,136.0,2.0,
16009,150.0,4.0,
16010,155.0,1.0,
16011,,2.0,
16012,115.0,3.0,
16013,120.0,2.0,
16014,150.0,3.0,
16015,128.0,3.0,
16016,119.0,5.0,
16017,200.0,3.0,
16018,125.0,3.0,
16019,160.0,3.0,
16020,120.0,2.0,
16021,,1.0,
16022,150.0,,
16023,224.0,3.0,
16024,120.0,3.0,
16025,190.0,4.0,
16026,130.0,3.0,
16027,135.0,4.0,
16028,136.0,1.0,
16029,105.0,3.0,
16030,154.0,4.0,
16031,160.0,1.0,
16032,104.0,5.0,
16033,90.0,3.0,
16034,220.0,4.0,
16035,125.0,3.0,
16036,160.0,1.0,
16037,110.0,1.0,
16038,152.0,2.0,
16039,106.0,1.0,
16040,110.0,2.0,
16041,135.0,4.0,
16042,140.0,1.0,
16043,190.0,4.0,
16044,139.0,2.0,
16045,130.0,5.0,
16046,150.0,4.0,
16047,130.0,3.0,
16048,125.0,4.0,
16049,135.0,3.0,
16050,150.0,2.0,
16051,142.0,2.0,
16052,160.0,2.0,
16053,140.0,3.0,
16054,134.0,2.0,
16055,,4.0,
16056,130.0,2.0,
16057,125.0,3.0,
16058,190.0,4.0,
16059,150.0,4.0,
16060,120.0,,
16061,134.0,5.0,
16062,,2.0,
16063,105.0,3.0,
16064,135.0,4.0,
16065,128.0,1.0,
16066,160.0,2.0,
16067,240.0,5.0,
16068,112.0,3.0,
16069,140.0,4.0,
16070,,4.0,
16071,123.0,4.0,
16072,110.0,5.0,
16073,125.0,3.0,
16074,97.0,4.0,
16075,135.0,4.0,
16076,165.0,4.0,
16077,,2.0,
16078,147.0,2.0,
16079,105.0,3.0,
16080,106.0,2.0,
16081,122.0,4.0,
16082,175.0,3.0,
16083,324.0,1.0,
16084,130.0,3.0,
16085,120.0,3.0,
16086,145.0,2.0,
16087,155.0,2.0,
16088,290.0,3.0,
16089,136.0,3.0,
16090,151.0,1.0,
16091,125.0,2.0,
16092,119.0,2.0,
16093,150.0,5.0,
16094,96.0,2.0,
16095,120.0,2.0,
16096,,3.0,
16097,143.0,2.0,
16098,200.0,3.0,
16099,,5.0,
16100,250.0,4.0,
16101,105.0,5.0,
16102,132.0,2.0,
16103,126.0,3.0,
16104,185.0,4.0,
16105,160.0,4.0,
16106,115.0,3.0,
16107,150.0,3.0,
16108,195.0,,
16109,145.0,2.0,
16110,188.0,2.0,
16111,145.0,2.0,
16112,150.0,3.0,
16113,130.0,2.0,
16114,140.0,1.0,
16115,155.0,4.0,
16116,220.0,4.0,
16117,220.0,4.0,
16118,175.0,4.0,
16119,145.0,2.0,
16120,189.0,4.0,
16121,310.0,3.0,
16122,85.0,4.0,
16123,200.0,2.0,
16124,109.0,4.0,
16125,115.0,5.0,
16126,119.0,3.0,
16127,224.0,3.0,
16128,165.0,4.0,
16129,140.0,5.0,
16130,132.0,3.0,
16131,,3.0,
16132,108.0,3.0,
16133,166.0,3.0,
16134,265.0,2.0,
16135,124.0,3.0,
16136,116.0,2.0,
16137,130.0,1.0,
16138,120.0,4.0,
16139,180.0,3.0,
16140,182.0,1.0,
16141,140.0,3.0,
16142,142.0,3.0,
16143,101.0,4.0,
16144,125.0,4.0,
16145,100.0,1.0,
16146,130.0,3.0,
16147,135.0,3.0,
16148,150.0,3.0,
16149,190.0,2.0,
16150,130.0,5.0,
16151,125.0,2.0,
16152,174.0,3.0,
16153,247.0,3.0,
16154,175.0,1.0,
16155,210.0,3.0,
16156,160.0,5.0,
16157,165.0,3.0,
16158,125.0,3.0,
16159,175.0,2.0,
16160,210.0,2.0,
16161,190.0,1.0,
16162,130.0,4.0,
16163,105.0,2.0,
16164,110.0,2.0,
16165,130.0,2.0,
16166,130.0,3.0,
16167,140.0,4.0,
16168,94.0,3.0,
16169,205.0,4.0,
16170,118.0,3.0,
16171,140.0,2.0,
16172,123.0,3.0,
16173,115.0,3.0,
16174,155.0,2.0,
16175,115.0,4.0,
16176,150.0,2.0,
16177,145.0,2.0,
16178,125.0,1.0,
16179,124.0,2.0,
16180,128.0,2.0,
16181,175.0,3.0,
16182,170.0,1.0,
16183,138.0,3.0,
16184,139.0,3.0,
16185,145.0,2.0,
16186,133.0,1.0,
16187,,3.0,
16188,125.0,3.0,
16189,130.0,3.0,
16190,135.0,3.0,
16191,125.0,3.0,
16192,115.0,3.0,
16193,190.0,1.0,
16194,240.0,2.0,
16195,125.0,2.0,
16196,122.0,3.0,
16197,143.0,2.0,
16198,130.0,3.0,
16199,120.0,3.0,
16200,150.0,4.0,
16201,120.0,3.0,
16202,165.0,2.0,
16203,127.0,3.0,
16204,140.0,3.0,
16205,123.0,2.0,
16206,,5.0,
16207,210.0,4.0,
16208,135.0,3.0,
16209,115.0,5.0,
16210,305.0,1.0,
16211,137.0,4.0,
16212,126.0,3.0,
16213,85.0,3.0,
16214,125.0,3.0,
16215,100.0,4.0,
16216,113.0,4.0,
16217,,4.0,
16218,,3.0,
16219,149.0,2.0,
16220,130.0,3.0,
16221,140.0,2.0,
16222,147.0,4.0,
16223,110.0,3.0,
16224,145.0,2.0,
16225,150.0,2.0,
16226,130.0,4.0,
16227,,3.0,
16228,150.0,4.0,
16229,145.0,3.0,
16230,120.0,4.0,
16231,124.0,2.0,
16232,140.0,4.0,
16233,159.0,4.0,
16234,120.0,2.0,
16235,118.0,2.0,
16236,165.0,2.0,
16237,155.0,2.0,
16238,129.0,4.0,
16239,155.0,2.0,
16240,110.0,3.0,
16241,123.0,3.0,
16242,165.0,3.0,
16243,162.0,2.0,
16244,264.0,2.0,
16245,195.0,2.0,
16246,,3.0,
16247,110.0,4.0,
16248,160.0,2.0,
16249,160.0,5.0,
16250,175.0,2.0,
16251,155.0,3.0,
16252,147.0,5.0,
16253,210.0,1.0,
16254,399.0,2.0,
16255,165.0,1.0,
16256,150.0,4.0,
16257,118.0,4.0,
16258,125.0,3.0,
16259,146.0,3.0,
16260,170.0,1.0,
16261,101.0,5.0,
16262,290.0,5.0,
16263,135.0,2.0,
16264,150.0,3.0,
16265,107.0,3.0,
16266,107.0,4.0,
16267,130.0,4.0,
16268,114.0,2.0,
16269,170.0,1.0,
16270,130.0,1.0,
16271,158.0,1.0,
16272,105.0,1.0,
16273,120.0,5.0,
16274,201.0,1.0,
16275,220.0,3.0,
16276,138.0,2.0,
16277,125.0,4.0,
16278,123.0,1.0,
16279,160.0,1.0,
16280,,5.0,
16281,115.0,1.0,
16282,160.0,1.0,
16283,167.0,2.0,
16284,171.0,3.0,
16285,150.0,5.0,
16286,160.0,3.0,
16287,153.0,2.0,
16288,115.0,4.0,
16289,132.0,3.0,
16290,,5.0,
16291,,4.0,
16292,127.0,3.0,
16293,150.0,,
16294,250.0,2.0,
16295,95.0,3.0,
16296,158.0,3.0,
16297,142.0,3.0,
16298,158.0,2.0,
16299,130.0,2.0,
16300,118.0,2.0,
16301,135.0,1.0,
16302,130.0,1.0,
16303,145.0,3.0,
16304,170.0,4.0,
16305,110.0,3.0,
16306,,3.0,
16307,120.0,3.0,
16308,120.0,3.0,
16309,155.0,,
16310,130.0,4.0,
16311,,3.0,
16312,114.0,3.0,
16313,140.0,4.0,2.0
16314,118.0,2.0,
16315,169.0,1.0,
16316,81.0,2.0,
16317,146.0,4.0,
16318,103.0,3.0,
16319,120.0,3.0,
16320,193.0,4.0,
16321,100.0,2.0,
16322,117.0,3.0,
16323,145.0,3.0,
16324,250.0,3.0,
16325,116.0,2.0,
16326,140.0,2.0,
16327,165.0,1.0,
16328,164.0,4.0,
16329,,3.0,
16330,110.0,4.0,
16331,130.0,1.0,
16332,135.0,1.0,
16333,,1.0,
16334,131.0,2.0,
16335,106.0,4.0,
16336,140.0,3.0,
16337,345.0,1.0,
16338,,,
16339,135.0,2.0,
16340,143.0,3.0,
16341,130.0,4.0,
16342,163.0,2.0,
16343,120.0,2.0,
16344,118.0,5.0,
16345,100.0,4.0,
16346,185.0,1.0,
16347,145.0,2.0,
16348,171.0,1.0,
16349,150.0,1.0,
16350,120.0,3.0,
16351,165.0,2.0,
16352,135.0,2.0,
16353,103.0,4.0,
16354,190.0,1.0,
16355,120.0,4.0,
16356,120.0,2.0,
16357,205.0,3.0,
16358,145.0,1.0,
16359,169.0,1.0,
16360,130.0,3.0,
16361,190.0,1.0,
16362,195.0,2.0,
16363,125.0,4.0,
16364,130.0,3.0,
16365,130.0,3.0,
16366,155.0,4.0,
16367,170.0,2.0,
16368,130.0,2.0,
16369,180.0,3.0,
16370,300.0,5.0,
16371,130.0,3.0,
16372,,3.0,
16373,125.0,1.0,
16374,130.0,3.0,
16375,144.0,3.0,
16376,200.0,2.0,
16377,120.0,4.0,
16378,210.0,5.0,
16379,240.0,3.0,
16380,154.0,1.0,
16381,140.0,3.0,
16382,163.0,1.0,
16383,150.0,2.0,
16384,110.0,2.0,
16385,147.0,2.0,
16386,110.0,2.0,
16387,115.0,3.0,
16388,155.0,3.0,
16389,175.0,3.0,
16390,98.0,3.0,
16391,139.0,1.0,
16392,200.0,5.0,
16393,387.0,5.0,
16394,158.0,3.0,
16395,181.0,4.0,
16396,145.0,1.0,
16397,146.0,2.0,
16398,150.0,2.0,
16399,142.0,2.0,
16400,145.0,2.0,
16401,150.0,2.0,
16402,102.0,3.0,
16403,103.0,2.0,
16404,142.0,3.0,
16405,158.0,3.0,
16406,125.0,3.0,
16407,140.0,3.0,
16408,150.0,3.0,
16409,175.0,1.0,
16410,108.0,4.0,
16411,91.0,4.0,
16412,116.0,3.0,
16413,,2.0,
16414,140.0,4.0,
16415,147.0,1.0,
16416,130.0,4.0,
16417,160.0,4.0,
16418,115.0,3.0,
16419,110.0,3.0,
16420,150.0,3.0,
16421,95.0,4.0,
16422,105.0,4.0,
16423,100.0,2.0,
16424,98.0,2.0,
16425,165.0,2.0,
16426,,2.0,
16427,118.0,2.0,
16428,195.0,2.0,
16429,60.0,2.0,
16430,,3.0,
16431,146.0,1.0,
16432,167.0,4.0,
16433,,5.0,
16434,130.0,5.0,
16435,170.0,3.0,
16436,110.0,5.0,
16437,150.0,3.0,
16438,184.0,4.0,
16439,190.0,4.0,
16440,120.0,3.0,
16441,112.0,4.0,
16442,95.0,4.0,
16443,105.0,5.0,
16444,,5.0,
16445,108.0,5.0,
16446,164.0,4.0,
16447,110.0,3.0,
16448,,4.0,
16449,157.0,1.0,
16450,160.0,2.0,
16451,155.0,3.0,
16452,126.0,4.0,
16453,129.0,5.0,
16454,140.0,1.0,
16455,,2.0,
16456,140.0,2.0,
16457,200.0,2.0,
16458,115.0,4.0,
16459,174.0,4.0,
16460,169.0,4.0,
16461,175.0,3.0,
16462,190.0,1.0,
16463,135.0,3.0,
16464,155.0,3.0,
16465,140.0,4.0,
16466,160.0,,
16467,115.0,1.0,
16468,130.0,3.0,
16469,150.0,5.0,
16470,130.0,2.0,
16471,104.0,2.0,
16472,127.0,4.0,
16473,175.0,3.0,
16474,115.0,1.0,
16475,154.0,4.0,
16476,105.0,1.0,
16477,90.0,3.0,
16478,85.0,2.0,
16479,109.0,2.0,
16480,125.0,4.0,
16481,119.0,2.0,
16482,185.0,3.0,
16483,130.0,2.0,
16484,125.0,5.0,
16485,110.0,1.0,
16486,120.0,3.0,
16487,184.0,3.0,
16488,200.0,5.0,
16489,112.0,4.0,
16490,105.0,1.0,
16491,138.0,2.0,
16492,125.0,1.0,
16493,140.0,1.0,
16494,115.0,3.0,
16495,130.0,3.0,
16496,121.0,2.0,
16497,220.0,1.0,
16498,180.0,4.0,
16499,175.0,,
16500,180.0,2.0,
16501,108.0,3.0,
16502,129.0,2.0,
16503,380.0,5.0,
16504,130.0,3.0,
16505,125.0,3.0,
16506,,,
16507,185.0,4.0,
16508,123.0,2.0,
16509,102.0,3.0,
16510,126.0,2.0,
16511,125.0,1.0,
16512,110.0,3.0,
16513,130.0,3.0,
16514,115.0,4.0,
16515,117.0,5.0,
16516,125.0,3.0,
16517,125.0,3.0,
16518,143.0,1.0,
16519,165.0,,
16520,184.0,2.0,
16521,205.0,1.0,
16522,112.0,5.0,
16523,132.0,2.0,
16524,96.0,3.0,
16525,170.0,3.0,
16526,160.0,1.0,
16527,112.0,2.0,
16528,135.0,3.0,
16529,,1.0,
16530,125.0,4.0,
16531,157.0,3.0,
16532,170.0,3.0,
16533,105.0,3.0,
16534,130.0,3.0,
16535,91.0,3.0,
16536,135.0,5.0,
16537,180.0,3.0,
16538,150.0,3.0,
16539,133.0,2.0,
16540,143.0,5.0,
16541,180.0,2.0,
16542,171.0,4.0,
16543,95.0,3.0,
16544,140.0,4.0,
16545,145.0,5.0,
16546,125.0,2.0,
16547,115.0,5.0,
16548,111.0,1.0,
16549,190.0,4.0,
16550,270.0,2.0,
16551,133.0,2.0,
16552,170.0,1.0,
16553,108.0,2.0,
16554,120.0,3.0,
16555,110.0,3.0,
16556,200.0,2.0,
16557,277.0,3.0,
16558,144.0,3.0,
16559,142.0,1.0,
16560,142.0,4.0,
16561,,2.0,
16562,210.0,3.0,
16563,112.0,2.0,
16564,196.0,4.0,
16565,90.0,2.0,
16566,127.0,3.0,
16567,140.0,1.0,
16568,120.0,4.0,
16569,123.0,3.0,
16570,190.0,1.0,
16571,115.0,3.0,
16572,142.0,2.0,
16573,125.0,3.0,
16574,168.0,3.0,
16575,,1.0,
16576,110.0,5.0,
16577,,2.0,
16578,156.0,2.0,
16579,,4.0,
16580,169.0,3.0,
16581,170.0,4.0,
16582,105.0,3.0,
16583,128.0,2.0,
16584,165.0,1.0,
16585,100.0,3.0,
16586,128.0,3.0,
16587,195.0,2.0,
16588,,3.0,
16589,124.0,1.0,
16590,126.0,4.0,
16591,120.0,1.0,
16592,108.0,4.0,
16593,130.0,1.0,
16594,160.0,3.0,
16595,152.0,1.0,
16596,148.0,1.0,
16597,150.0,1.0,
16598,129.0,2.0,
16599,130.0,3.0,
16600,152.0,3.0,
16601,111.0,4.0,
16602,130.0,1.0,
16603,134.0,1.0,
16604,130.0,2.0,
16605,125.0,3.0,
16606,135.0,2.0,
16607,230.0,4.0,
16608,184.0,3.0,
16609,97.0,4.0,
16610,92.0,3.0,
16611,150.0,4.0,
16612,160.0,,
16613,120.0,4.0,
16614,,4.0,
16615,141.0,1.0,
16616,118.0,4.0,
16617,280.0,3.0,
16618,160.0,1.0,
16619,100.0,3.0,
16620,130.0,4.0,
16621,240.0,1.0,
16622,100.0,,
16623,120.0,3.0,
16624,145.0,1.0,
16625,100.0,2.0,
16626,185.0,1.0,
16627,123.0,2.0,
16628,120.0,1.0,
16629,169.0,1.0,
16630,,2.0,
16631,171.0,3.0,
16632,190.0,4.0,
16633,160.0,,
16634,150.0,4.0,
16635,130.0,1.0,
16636,115.0,2.0,
16637,,4.0,
16638,,2.0,
16639,180.0,2.0,
16640,100.0,2.0,
16641,,4.0,
16642,59.0,1.0,
16643,110.0,1.0,
16644,140.0,1.0,
16645,129.0,2.0,
16646,145.0,4.0,
16647,170.0,4.0,
16648,270.0,1.0,
16649,120.0,2.0,
16650,158.0,5.0,
16651,132.0,1.0,
16652,,3.0,
16653,120.0,1.0,
16654,176.0,1.0,
16655,,,
16656,,3.0,
16657,160.0,3.0,
16658,150.0,3.0,
16659,142.0,2.0,
16660,215.0,3.0,
16661,215.0,2.0,
16662,145.0,3.0,
16663,120.0,3.0,
16664,128.0,3.0,
16665,,,
16666,199.0,,
16667,110.0,4.0,
16668,110.0,4.0,
16669,140.0,1.0,
16670,143.0,3.0,
16671,,1.0,
16672,181.0,1.0,
16673,260.0,1.0,
16674,140.0,1.0,
16675,150.0,2.0,
16676,199.0,1.0,
16677,195.0,1.0,
16678,,,
16679,155.0,3.0,
16680,113.0,4.0,
16681,100.0,4.0,
16682,,5.0,
16683,135.0,,
16684,140.0,,
16685,,5.0,
16686,,4.0,
16687,126.0,1.0,
16688,,5.0,
16689,140.0,2.0,
16690,120.0,1.0,
16691,,1.0,
16692,,,
16693,182.0,3.0,
16694,,2.0,
16695,,5.0,
16696,168.0,,
16697,212.0,1.0,
16698,150.0,3.0,
16699,226.0,3.0,
16700,200.0,3.0,
16701,120.0,2.0,
16702,102.0,2.0,
16703,107.0,1.0,
16704,,1.0,
16705,125.0,4.0,
16706,175.0,1.0,
16707,183.0,1.0,
16708,97.0,,
16709,68.0,1.0,
16710,135.0,3.0,
16711,190.0,3.0,
16712,198.0,1.0,
16713,,2.0,
16714,,,
16715,,,
16716,165.0,1.0,
16717,78.0,,
16718,95.0,1.0,
16719,60.0,1.0,
16720,90.0,1.0,
16721,,,
16722,215.0,1.0,
16723,125.0,1.0,
16724,,2.0,
16725,160.0,2.0,
16726,,2.0,
16727,125.0,3.0,
16728,,2.0,
16729,119.0,2.0,
16730,200.0,4.0,
16731,,,
16732,156.0,3.0,
16733,85.0,1.0,
16734,190.0,3.0,
16735,130.0,4.0,
16736,142.0,3.0,
16737,130.0,2.0,
16738,135.0,1.0,
16739,143.0,1.0,
16740,143.0,3.0,
16741,141.0,1.0,
16742,180.0,1.0,
16743,,3.0,
16744,240.0,3.0,
16745,108.0,5.0,
16746,156.0,1.0,
16747,179.0,1.0,
16748,159.0,3.0,
16749,135.0,3.0,
16750,110.0,1.0,
16751,132.0,4.0,
16752,162.0,4.0,
16753,180.0,1.0,
16754,98.0,1.0,
16755,,3.0,
16756,110.0,2.0,
16757,165.0,,
16758,162.0,,
16759,183.0,2.0,
16760,145.0,,
16761,,1.0,
16762,125.0,4.0,
16763,134.0,2.0,
16764,153.0,2.0,
16765,155.0,1.0,
16766,,,
16767,130.0,,
16768,163.0,1.0,
16769,130.0,1.0,
16770,190.0,4.0,
16771,185.0,,
16772,160.0,5.0,
16773,220.0,1.0,
16774,139.0,4.0,
16775,164.0,1.0,
16776,141.0,3.0,
16777,145.0,1.0,
16778,225.0,2.0,
16779,125.0,1.0,
16780,155.0,4.0,
16781,180.0,2.0,
16782,98.0,3.0,
16783,125.0,2.0,
16784,140.0,1.0,
16785,164.0,2.0,
16786,125.0,2.0,
16787,176.0,2.0,
16788,200.0,4.0,
16789,122.0,3.0,
16790,,3.0,
16791,123.0,2.0,
16792,134.0,3.0,
16793,140.0,2.0,
16794,130.0,1.0,
16795,135.0,3.0,
16796,130.0,4.0,
16797,178.0,3.0,
16798,150.0,1.0,
16799,135.0,1.0,
16800,,,
16801,,1.0,
16802,118.0,3.0,
16803,120.0,3.0,
16804,175.0,2.0,
16805,130.0,2.0,
16806,104.0,3.0,
16807,156.0,3.0,
16808,115.0,2.0,
16809,175.0,1.0,
16810,180.0,1.0,
16811,145.0,3.0,
16812,155.0,3.0,
16813,120.0,4.0,
16814,138.0,3.0,
16815,112.0,2.0,
16816,116.0,3.0,
16817,102.0,5.0,
16818,132.0,2.0,
16819,155.0,3.0,
16820,205.0,3.0,
16821,160.0,4.0,
16822,140.0,3.0,
16823,130.0,3.0,
16824,125.0,2.0,
16825,120.0,3.0,
16826,,2.0,
16827,130.0,1.0,
16828,230.0,4.0,
16829,165.0,2.0,
16830,160.0,5.0,
16831,205.0,4.0,
16832,140.0,3.0,
16833,160.0,4.0,
16834,160.0,1.0,
16835,148.0,,
16836,200.0,3.0,
16837,155.0,1.0,
16838,165.0,4.0,
16839,115.0,3.0,
16840,165.0,1.0,
16841,145.0,2.0,2.0
16842,,5.0,
16843,120.0,2.0,
16844,205.0,5.0,
16845,145.0,4.0,
16846,133.0,3.0,
16847,171.0,1.0,
16848,290.0,4.0,
16849,165.0,1.0,
16850,135.0,5.0,
16851,140.0,1.0,
16852,225.0,3.0,
16853,182.0,5.0,
16854,180.0,4.0,
16855,160.0,2.0,
16856,115.0,1.0,
16857,130.0,2.0,
16858,120.0,2.0,
16859,204.0,4.0,
16860,185.0,1.0,
16861,270.0,3.0,
16862,76.0,5.0,
16863,143.0,4.0,
16864,96.0,1.0,
16865,125.0,1.0,
16866,140.0,3.0,
16867,183.0,2.0,
16868,160.0,2.0,
16869,150.0,5.0,
16870,99.0,2.0,
16871,118.0,2.0,
16872,300.0,3.0,
16873,175.0,1.0,
16874,130.0,3.0,
16875,120.0,3.0,
16876,140.0,1.0,
16877,157.0,4.0,
16878,220.0,2.0,
16879,100.0,4.0,
16880,225.0,4.0,
16881,182.0,1.0,
16882,183.0,3.0,
16883,160.0,5.0,
16884,,,
16885,115.0,2.0,
16886,125.0,2.0,
16887,230.0,,
16888,150.0,4.0,
16889,,5.0,
16890,399.0,2.0,
16891,178.0,1.0,
16892,206.0,5.0,
16893,140.0,3.0,
16894,120.0,1.0,
16895,116.0,3.0,
16896,190.0,4.0,
16897,140.0,1.0,
16898,120.0,1.0,
16899,120.0,4.0,
16900,195.0,2.0,
16901,124.0,3.0,
16902,138.0,3.0,
16903,165.0,1.0,
16904,,,
16905,,,
16906,125.0,3.0,
16907,,5.0,
16908,146.0,1.0,
16909,110.0,3.0,
16910,123.0,1.0,
16911,108.0,2.0,
16912,95.0,4.0,
16913,115.0,2.0,
16914,140.0,1.0,
16915,,4.0,
16916,155.0,4.0,
16917,127.0,2.0,
16918,165.0,2.0,
16919,145.0,1.0,
16920,99.0,5.0,
16921,130.0,2.0,
16922,143.0,1.0,
16923,175.0,3.0,
16924,165.0,3.0,
16925,175.0,3.0,
16926,178.0,1.0,
16927,115.0,2.0,
16928,97.0,4.0,
16929,120.0,3.0,
16930,100.0,3.0,
16931,100.0,5.0,
16932,110.0,4.0,
16933,129.0,4.0,
16934,,5.0,
16935,143.0,2.0,
16936,165.0,3.0,
16937,200.0,3.0,
16938,150.0,2.0,
16939,130.0,1.0,
16940,117.0,3.0,
16941,,5.0,
16942,110.0,2.0,
16943,100.0,3.0,
16944,,3.0,
16945,300.0,1.0,
16946,165.0,3.0,
16947,165.0,2.0,
16948,96.0,4.0,
16949,150.0,3.0,
16950,130.0,1.0,
16951,190.0,1.0,
16952,165.0,4.0,
16953,135.0,1.0,
16954,120.0,3.0,
16955,105.0,3.0,
16956,98.0,3.0,
16957,105.0,3.0,
16958,211.0,1.0,
16959,190.0,3.0,
16960,98.0,5.0,
16961,,2.0,
16962,117.0,3.0,
16963,,3.0,
16964,154.0,3.0,
16965,136.0,1.0,
16966,201.0,3.0,
16967,127.0,4.0,
16968,,4.0,
16969,118.0,5.0,
16970,107.0,5.0,
16971,155.0,1.0,
16972,135.0,1.0,
16973,156.0,4.0,
16974,127.0,4.0,
16975,140.0,4.0,
16976,110.0,4.0,
16977,130.0,4.0,
16978,120.0,4.0,
16979,201.0,3.0,
16980,150.0,3.0,
16981,175.0,1.0,
16982,,5.0,
16983,,2.0,
16984,130.0,3.0,
16985,120.0,4.0,
16986,120.0,1.0,
16987,133.0,3.0,
16988,140.0,3.0,
16989,155.0,3.0,
16990,118.0,4.0,
16991,170.0,3.0,
16992,125.0,3.0,
16993,155.0,4.0,
16994,126.0,4.0,
16995,170.0,2.0,
16996,192.0,3.0,
16997,118.0,3.0,
16998,,1.0,
16999,97.0,1.0,
17000,100.0,3.0,
17001,142.0,3.0,
17002,130.0,1.0,
17003,155.0,3.0,
17004,,3.0,
17005,131.0,3.0,
17006,128.0,4.0,
17007,162.0,2.0,
17008,126.0,4.0,
17009,240.0,2.0,
17010,102.0,2.0,
17011,85.0,2.0,
17012,132.0,1.0,
17013,170.0,1.0,
17014,145.0,2.0,
17015,,4.0,
17016,115.0,4.0,
17017,,4.0,
17018,172.0,4.0,
17019,280.0,2.0,
17020,125.0,2.0,
17021,180.0,3.0,
17022,130.0,3.0,
17023,150.0,1.0,
17024,134.0,3.0,
17025,135.0,2.0,
17026,166.0,2.0,
17027,111.0,3.0,
17028,,4.0,
17029,110.0,4.0,
17030,116.0,5.0,
17031,151.0,3.0,
17032,130.0,3.0,
17033,130.0,2.0,
17034,130.0,2.0,
17035,,1.0,
17036,195.0,4.0,
17037,,3.0,
17038,226.0,1.0,
17039,101.0,1.0,
17040,,1.0,
17041,112.0,3.0,
17042,250.0,4.0,
17043,120.0,3.0,
17044,,1.0,
17045,90.0,3.0,
17046,138.0,2.0,
17047,235.0,3.0,
17048,149.0,4.0,
17049,214.0,,
17050,137.0,3.0,
17051,221.0,2.0,
17052,120.0,2.0,
17053,130.0,3.0,
17054,170.0,,
17055,182.0,1.0,
17056,180.0,2.0,
17057,110.0,2.0,
17058,,5.0,
17059,112.0,5.0,
17060,115.0,5.0,
17061,130.0,5.0,
17062,115.0,4.0,
17063,125.0,4.0,
17064,210.0,2.0,
17065,160.0,1.0,
17066,165.0,3.0,
17067,268.0,1.0,
17068,162.0,3.0,
17069,120.0,4.0,
17070,125.0,4.0,
17071,140.0,4.0,
17072,155.0,3.0,
17073,125.0,4.0,
17074,155.0,3.0,
17075,165.0,3.0,
17076,138.0,1.0,
17077,110.0,3.0,
17078,120.0,4.0,
17079,128.0,4.0,
17080,104.0,4.0,
17081,,3.0,
17082,263.0,1.0,
17083,130.0,3.0,
17084,140.0,3.0,
17085,265.0,3.0,
17086,170.0,3.0,
17087,160.0,1.0,
17088,172.0,1.0,
17089,105.0,4.0,
17090,120.0,4.0,
17091,135.0,3.0,
17092,140.0,1.0,
17093,115.0,4.0,
17094,300.0,3.0,
17095,335.0,4.0,
17096,143.0,4.0,
17097,104.0,3.0,
17098,127.0,5.0,
17099,130.0,3.0,
17100,125.0,3.0,
17101,315.0,1.0,
17102,165.0,3.0,
17103,115.0,5.0,
17104,150.0,4.0,
17105,125.0,1.0,
17106,130.0,1.0,
17107,140.0,3.0,
17108,107.0,3.0,
17109,120.0,1.0,
17110,203.0,1.0,
17111,130.0,3.0,
17112,108.0,4.0,
17113,140.0,3.0,
17114,162.0,1.0,
17115,120.0,4.0,
17116,165.0,4.0,
17117,112.0,4.0,
17118,142.0,3.0,
17119,155.0,5.0,
17120,175.0,1.0,
