row_id,age,sex,grade,social_media_use,mental_health_not_good,sleep_hours,bmipct,height_orig,weight_orig
16513,,,,,3.0,3.0,61.79,505,130
16514,,,,,4.0,4.0,8.93,506,115
16515,,,,,5.0,3.0,34.79,504,117
16516,,,,,3.0,3.0,42.15,506,125
16517,,,,,3.0,4.0,46.6,505,125
16518,,,,,1.0,,37.52,600,143
16519,,,,,,,73.74,510,165
16520,,,,,2.0,4.0,95.0,508,184
16521,,,,,1.0,5.0,96.08,510,205
16522,,,,,5.0,2.0,55.93,501,112
16523,,,,,2.0,4.0,30.06,509,132
16524,,,,,3.0,4.0,15.31,501,096
16525,,,,,3.0,3.0,94.74,504,170
16526,,,,,1.0,4.0,66.85,510,160
16527,,,,,2.0,4.0,2.77,508,112
16528,,,,,3.0,3.0,87.19,501,135
16529,,,,,1.0,4.0,,509,
16530,,,,,4.0,2.0,21.17,508,125
16531,,,,,3.0,3.0,64.33,511,157
16532,,,,,3.0,3.0,79.71,510,170
16533,,,,,3.0,,13.06,504,105
16534,,,,,3.0,3.0,92.03,410,130
16535,,,,,3.0,4.0,13.36,411,091
16536,,,,,5.0,,74.35,504,135
16537,,,,,3.0,4.0,98.38,500,180
16538,,,,,3.0,,,508,150
16539,,,,,2.0,1.0,56.88,506,133
16540,,,,,5.0,4.0,73.83,506,143
16541,,,,,2.0,5.0,92.01,508,180
16542,,,,,4.0,3.0,75.89,600,171
16543,,,,,3.0,5.0,13.47,500,095
16544,,,,,4.0,3.0,65.01,507,140
16545,,,,,5.0,2.0,45.69,510,145
16546,,,,,2.0,3.0,41.48,507,125
16547,,,,,5.0,5.0,42.53,504,115
16548,,,,,1.0,5.0,10.1,508,111
16549,,,,,4.0,2.0,98.28,506,190
16550,,,,,2.0,2.0,99.58,510,270
16551,,,,,2.0,,53.3,509,133
16552,,,,,1.0,4.0,88.48,511,170
16553,,,,,2.0,5.0,33.03,504,108
16554,,,,,3.0,2.0,19.65,507,120
16555,,,,,3.0,,48.22,503,110
16556,,,,,2.0,3.0,98.2,508,200
16557,,,,,3.0,5.0,99.52,508,277
16558,,,,,3.0,2.0,80.47,505,144
16559,,,,,1.0,3.0,74.62,508,142
16560,,,,,4.0,1.0,60.45,509,142
16561,,,,,2.0,5.0,,,
16562,,,,,3.0,4.0,98.37,507,210
16563,,,,,2.0,6.0,35.2,504,112
16564,,,,,4.0,2.0,95.77,507,196
16565,,,,,2.0,5.0,3.18,503,090
16566,,,,,3.0,2.0,46.48,508,127
16567,,,,,1.0,4.0,47.96,510,140
16568,,,,,4.0,5.0,40.79,505,120
16569,,,,,3.0,4.0,82.8,501,123
16570,,,,,1.0,4.0,97.18,507,190
16571,,,,,3.0,4.0,72.77,501,115
16572,,,,,2.0,3.0,79.64,505,142
16573,,,,,3.0,3.0,34.59,509,125
16574,,,,,3.0,3.0,65.18,600,168
16575,,,,,1.0,5.0,,,
16576,,,,1,5,,0.63,508,110
16577,,,,,2.0,4.0,,503,
16578,,,,,2.0,,92.42,506,156
16579,,,,,4.0,5.0,,504,
16580,,,,,3.0,4.0,89.92,510,169
16581,,,,,4.0,6.0,,600,170
16582,,,,,3.0,5.0,18.56,504,105
16583,,,,,2.0,4.0,38.29,507,128
16584,,,,,1.0,3.0,94.34,505,165
16585,,,,,3.0,2.0,15.99,503,100
16586,,,,,3.0,4.0,56.23,505,128
16587,,,,,2.0,5.0,,,195
16588,,,,,3.0,3.0,,411,
16589,,,,,1.0,,46.27,506,124
16590,,,,,4.0,5.0,17.37,509,126
16591,,,,,1.0,6.0,62.96,503,120
16592,,,,,4.0,2.0,62.34,500,108
16593,,,,,1.0,4.0,35.74,509,130
16594,,,,,3.0,4.0,90.63,505,160
16595,,,,,1.0,3.0,85.28,507,152
16596,,,,,1.0,5.0,76.42,507,148
16597,,,,,1.0,4.0,66.75,510,150
16598,,,,,2.0,5.0,,,129
16599,,,,,3.0,4.0,74.24,503,130
16600,,,,,3.0,3.0,85.39,506,152
16601,,,,,4.0,3.0,23.89,505,111
16602,,,,,1.0,5.0,68.74,505,130
16603,,,,,1.0,5.0,34.59,510,134
16604,,,,,2.0,4.0,35.74,509,130
16605,,,,,3.0,3.0,63.79,504,125
16606,,,,,2.0,,78.11,504,135
16607,,,,,4.0,5.0,98.55,507,230
16608,,,,,3.0,4.0,97.34,504,184
16609,,,,,4.0,4.0,17.6,502,097
16610,,,,,3.0,5.0,3.17,504,092
16611,,,,,4.0,4.0,93.4,503,150
16612,,,,,,2.0,,6,160
16613,,,,,4.0,3.0,37.58,506,120
16614,,,,,4.0,2.0,,,
16615,,,,,1.0,,77.77,506,141
16616,,,,,4.0,5.0,65.32,503,118
16617,,,,,3.0,4.0,99.36,602,280
16618,,,,,1.0,6.0,94.83,503,160
16619,,,,,3.0,5.0,14.39,504,100
16620,,,,,4.0,4.0,42.79,508,130
16621,,,,,1.0,4.0,,609,240
16622,,,,,,,81.43,406,100
16623,,,,,3.0,3.0,81.17,500,120
16624,,,,,1.0,1.0,,603,145
16625,,,,,2.0,5.0,42.55,500,100
16626,,,,,1.0,2.0,94.07,508,185
16627,,,,,2.0,3.0,71.19,502,123
16628,,,,,1.0,1.0,3.48,508,120
16629,,,,,1.0,5.0,89.92,510,169
16630,,,,,2.0,7.0,,502,
16631,,,,,3.0,4.0,,506,171
16632,,,,,4.0,4.0,97.46,505,190
16633,,,,,,,95.98,502,160
16634,,,,,4.0,4.0,93.99,503,150
16635,,,,,1.0,6.0,6.48,600,130
16636,,,,,2.0,4.0,52.83,503,115
16637,,,,,4.0,1.0,,411,
16638,,,,,2.0,3.0,,,
16639,,,,,2.0,4.0,96.98,506,180
16640,,,,,2.0,3.0,18.67,502,100
16641,,,,,4.0,3.0,,,000
16642,,,,,1.0,2.0,,707,059
16643,,,,,1.0,6.0,40.55,503,110
16644,,,,,1.0,4.0,16.01,601,140
16645,,,,,2.0,1.0,82.13,502,129
16646,,,,,4.0,3.0,58.19,509,145
16647,,,,,4.0,3.0,92.09,506,170
16648,,,,,1.0,5.0,99.19,602,270
16649,,,,,2.0,3.0,,502,120
16650,,,,,5.0,4.0,73.24,511,158
16651,,,,,1.0,5.0,70.26,504,132
16652,,,,,3.0,4.0,,,
16653,,,,,1.0,,64.33,503,120
16654,,,,,1.0,4.0,90.63,510,176
16655,,,,,,,,,
16656,,,,,3.0,3.0,,505,
16657,,,,,3.0,3.0,,506,160
16658,,,,,3.0,5.0,51.78,511,150
16659,,,,,2.0,4.0,61.57,509,142
16660,,,,,3.0,2.0,96.56,600,215
16661,,,,,2.0,5.0,81.68,605,215
16662,,,,,3.0,5.0,48.32,510,145
16663,,,,,3.0,2.0,79.14,502,120
16664,,,,,3.0,3.0,71.45,503,128
16665,,,,,,,,,
16666,,,,,,7.0,97.8,509,199
16667,,,,,4.0,2.0,71.83,500,110
16668,,,,,4.0,4.0,1.88,507,110
16669,,,,,1.0,4.0,30.76,511,140
16670,,,,,3.0,1.0,84.61,503,143
16671,,,,,1.0,5.0,,509,
16672,,,,,1.0,4.0,92.96,509,181
16673,,,,,1.0,2.0,99.19,600,260
16674,,,,,1.0,4.0,27.91,510,140
16675,,,,,2.0,4.0,74.2,510,150
16676,,,,,1.0,6.0,87.06,604,199
16677,,,,,1.0,5.0,97.46,509,195
16678,,,,,,,,,
16679,,,,,3.0,3.0,25.77,602,155
16680,,,,,4.0,5.0,,500,113
16681,,,,,4.0,3.0,25.01,501,100
16682,,,,,5.0,1.0,,505,
16683,,,,,,,47.28,509,135
16684,,,,,,,54.77,508,140
16685,,,,,5.0,3.0,,506,000
16686,,,,,4.0,4.0,,501,
16687,,,,,1.0,4.0,,604,126
16688,,,,,5.0,1.0,,601,
16689,,,,,2.0,4.0,47.96,510,140
16690,,,,,1.0,3.0,70.84,502,120
16691,,,,,1.0,,,602,
16692,,,,,,,,508,
16693,,,,,3.0,4.0,97.15,504,182
16694,,,,,2.0,2.0,,504,
16695,,,,,5.0,1.0,,504,
16696,,,,,,,94.72,506,168
16697,,,,,1.0,5.0,98.37,505,212
16698,,,,,3.0,2.0,91.93,503,150
16699,,,,,3.0,3.0,98.82,505,226
16700,,,,,3.0,4.0,97.9,508,200
16701,,,,,2.0,4.0,,711,120
16702,,,,,2.0,2.0,,,102
16703,,,,,1.0,5.0,14.53,506,107
16704,,,,,1.0,5.0,,,
16705,,,,,4.0,5.0,13.46,511,125
16706,,,,,1.0,5.0,,711,175
16707,,,,,1.0,4.0,,305,183
16708,,,,,,,,6,097
16709,,,,,1.0,4.0,,506,068
16710,,,,,3.0,,63.49,507,135
16711,,,,,3.0,4.0,,609,190
16712,,,,,1.0,5.0,98.85,502,198
16713,,,,,2.0,4.0,,708,000
16714,,,,,,,,,
16715,,,,,,,,,
16716,,,,,1.0,5.0,,507,165
16717,,,,,,,,3,078
16718,,,,,1.0,5.0,,307,095
16719,,,,,1.0,4.0,,504,060
16720,,,,,1.0,5.0,,,090
16721,,,,,,1.0,,,
16722,,,,,1.0,1.0,98.63,508,215
16723,,,,,1.0,1.0,74.0,502,125
16724,,,,,2.0,3.0,,505,
16725,,,,,2.0,2.0,68.89,511,160
16726,,,,,2.0,3.0,,,
16727,,,,,3.0,3.0,63.79,504,125
16728,,,,,2.0,3.0,,,
16729,,,,,2.0,1.0,,,119
16730,,,,,4.0,3.0,98.13,505,200
16731,,,,,,,,,
16732,,,,,3.0,3.0,81.63,508,156
16733,,,,,1.0,5.0,26.28,407,085
16734,,,,,3.0,7.0,96.97,505,190
16735,,,,,4.0,4.0,32.35,508,130
16736,,,,,3.0,1.0,33.64,509,142
16737,,,,,2.0,4.0,40.55,506,130
16738,,,,,1.0,,,,135
16739,,,,,1.0,4.0,,,143
16740,,,,,3.0,4.0,60.64,508,143
16741,,,,,1.0,5.0,80.92,504,141
16742,,,,,1.0,3.0,96.1,508,180
16743,,,,,3.0,5.0,,507,
16744,,,,,3.0,2.0,,710,240
16745,,,,,5.0,4.0,53.32,502,108
16746,,,,,1.0,6.0,,,156
16747,,,,,1.0,,94.93,508,179
16748,,,,,3.0,4.0,91.28,506,159
16749,,,,,3.0,3.0,57.45,506,135
16750,,,,,1.0,5.0,50.22,503,110
16751,,,,,4.0,,65.23,505,132
16752,,,,,4.0,1.0,92.36,506,162
16753,,,,,1.0,1.0,,,180
16754,,,,,1.0,5.0,44.69,500,098
16755,,,,,3.0,2.0,,,
16756,,,,,2.0,5.0,,,110
16757,,,,,,5.0,84.03,510,165
16758,,,,,,,92.36,506,162
16759,,,,,2.0,3.0,,511,183
16760,,,,,,5.0,78.35,508,145
16761,,,,,1.0,5.0,,,
16762,,,,,4.0,6.0,76.17,503,125
16763,,,,,2.0,5.0,79.01,503,134
16764,,,,,2.0,1.0,83.53,506,153
16765,,,,,1.0,3.0,78.45,508,155
16766,,,,,,1.0,,504,
16767,,,,,,,87.31,500,130
16768,,,,,1.0,3.0,77.01,508,163
16769,,,,,1.0,2.0,24.76,507,130
16770,,,,,4.0,2.0,97.89,501,190
16771,,,,,,,70.29,603,185
16772,,,,,5.0,4.0,87.11,506,160
16773,,,,,1.0,1.0,98.08,506,220
16774,,,,,4.0,2.0,68.24,506,139
16775,,,,,1.0,2.0,94.51,502,164
16776,,,,,3.0,2.0,,611,141
16777,,,,,1.0,5.0,38.53,510,145
16778,,,,6.0,2.0,3.0,98.75,508,225
16779,,,,6.0,1.0,4.0,42.28,505,125
16780,,,,7.0,4.0,4.0,13.32,603,155
16781,,,,6.0,2.0,4.0,84.63,511,180
16782,,,,6.0,3.0,3.0,27.4,411,098
16783,,,,1.0,2.0,3.0,,506,125
16784,,,,8.0,1.0,1.0,14.65,511,140
16785,,,,8.0,2.0,,,505,164
16786,,,,4.0,2.0,4.0,78.13,501,125
16787,,,,6.0,2.0,4.0,70.74,602,176
16788,,,,6.0,4.0,2.0,96.02,510,200
16789,,,,7.0,3.0,4.0,61.32,503,122
16790,,,,6.0,3.0,,,502,
16791,,,,8.0,2.0,3.0,62.12,503,123
16792,,,,6.0,3.0,3.0,68.37,505,134
16793,,,,6.0,2.0,5.0,41.16,511,140
16794,,,,6.0,1.0,4.0,16.74,510,130
16795,,,,7.0,3.0,3.0,40.85,509,135
16796,,,,6.0,4.0,2.0,71.8,504,130
16797,,,,6.0,3.0,2.0,97.94,504,178
16798,,,,5.0,1.0,5.0,51.78,511,150
16799,,,,6,1.0,4.0,47.28,509,135
16800,,,,1.0,,,,508,
16801,,,,6.0,1.0,5.0,,,
16802,,,,8.0,3.0,,52.7,505,118
16803,,,,7.0,3.0,5.0,44.31,504,120
16804,,,,6.0,2.0,5.0,95.15,508,175
16805,,,,6.0,2.0,6.0,58.87,506,130
16806,,,,5.0,3.0,1.0,2.33,508,104
16807,,,,5.0,3.0,1.0,62.68,511,156
16808,,,,,2.0,,33.65,506,115
16809,,,,,1.0,,90.88,511,175
16810,,,,,1.0,,93.92,510,180
16811,,,,,3.0,,84.19,505,145
16812,,,,,3.0,,87.27,506,155
16813,,,,,4.0,,37.58,506,120
16814,,,,,3.0,,71.67,506,138
16815,,,,,2.0,,26.39,505,112
16816,,,,,3.0,,19.73,507,116
16817,,,,,5.0,,18.6,504,102
16818,,,,,2.0,,75.03,505,132
16819,,,,,3.0,,87.27,506,155
16820,,,,,3.0,,97.15,508,205
16821,,,,,4.0,,,504,160
16822,,,,,3.0,,69.91,506,140
16823,,,,,3.0,,67.17,504,130
16824,,,,,2.0,,29.76,507,125
16825,,,,,3.0,,52.22,503,120
16826,,,,,2.0,,,504,
16827,,,,,1.0,,43.19,506,130
16828,,,,,4.0,,97.26,509,230
16829,,,,,2.0,,87.49,506,165
16830,,,,,5.0,,59.36,510,160
16831,,,,,4.0,,89.96,601,205
16832,,,,,3.0,,62.28,506,140
16833,,,,,4.0,,76.77,508,160
16834,,,,,1.0,,59.36,510,160
16835,,,,,,,8.71,602,148
16836,,,,,3.0,,74.2,604,200
16837,,,,,1.0,,50.15,510,155
16838,,,,,4.0,,,601,165
16839,,,,,3.0,,14.41,507,115
16840,,,,,1.0,,74.71,511,165
16841,,,2,,2.0,,25.05,601,145
16842,,,,,5.0,,,506,
16843,,,,,2.0,,52.22,503,120
16844,,,,,5.0,,97.97,504,205
16845,,,,,4.0,,65.23,507,145
16846,,,,,3.0,,64.66,504,133
16847,,,,,1.0,,76.41,511,171
16848,,,,,4.0,,99.76,510,290
16849,,,,,1.0,,60.48,600,165
16850,,,,,5.0,,62.19,506,135
16851,,,,,1.0,,56.79,508,140
16852,,,,,3.0,,95.59,601,225
16853,,,,,5.0,,94.16,507,182
16854,,,,,4.0,,92.62,509,180
16855,,,,,2.0,,86.12,506,160
16856,,,,,1.0,,29.93,504,115
16857,,,,,2.0,,40.85,507,130
16858,,,,,2.0,,61.69,502,120
16859,,,,,4.0,,97.63,505,204
16860,,,,,1.0,,74.8,602,185
16861,,,,,3.0,,99.6,510,270
16862,,,,,5.0,,0.23,411,076
16863,,,,,4.0,,89.74,502,143
16864,,,,,1.0,,15.31,501,096
16865,,,,,1.0,,52.01,505,125
16866,,,,,3.0,,76.31,505,140
16867,,,,,2.0,,96.84,506,183
16868,,,,,2.0,,73.72,510,160
16869,,,,,5.0,,78.82,507,150
16870,,,,,2.0,,2.58,504,099
16871,,,,,2.0,,8.77,508,118
16872,,,,,3.0,,99.67,601,300
16873,,,,,1.0,,90.2,508,175
16874,,,,,3.0,,83.32,501,130
16875,,,,,3.0,,30.7,506,120
16876,,,,,1.0,,54.77,508,140
16877,,,,,4.0,,76.64,509,157
16878,,,,,2.0,,97.17,600,220
16879,,,,,4.0,,13.97,502,100
16880,,,,,4.0,,99.58,504,225
16881,,,,,1.0,,,508,182
16882,,,,,3.0,,89.07,510,183
16883,,,,,5.0,,66.85,510,160
16884,,,,,,,,,
16885,,,,,2.0,,57.6,501,115
16886,,,,,2.0,,62.39,503,125
16887,,,,,,,99.33,507,230
16888,,,,,4.0,,71.77,507,150
16889,,,,,5.0,,,508,
16890,,,,,2.0,,99.89,605,399
16891,,,,,1.0,,86.83,509,178
16892,,,,,5.0,,92.13,600,206
16893,,,,,3.0,,47.14,507,140
16894,,,,,1.0,,37.58,506,120
16895,,,,,3.0,,28.33,506,116
16896,,,,,4.0,,96.3,507,190
16897,,,,,1.0,,71.86,507,140
16898,,,,,1.0,,66.09,502,120
16899,,,,,4.0,,40.79,505,120
16900,,,,,2.0,,87.25,602,195
16901,,,,,3.0,,13.77,509,124
16902,,,,,3.0,,,504,138
16903,,,,,1.0,,68.83,511,165
16904,,,,,,,,507,
16905,,,,,,,,505,
16906,,,,,3.0,,88.26,411,125
16907,,,,,5.0,,,501,
16908,,,,,1.0,,79.64,507,146
16909,,,,,3.0,,8.57,507,110
16910,,,,,1.0,,54.47,505,123
16911,,,,,2.0,,,503,108
16912,,,,,4.0,,8.68,502,095
16913,,,,,2.0,,56.13,502,115
16914,,,,,1.0,,50.84,509,140
16915,,,,,4.0,,,,
16916,,,,,4.0,,74.24,508,155
16917,,,,,2.0,,44.48,505,127
16918,,,,,2.0,,73.74,510,165
16919,,,,,1.0,,23.33,511,145
16920,,,,,5.0,,,300,99
16921,,,,,2.0,,78.01,503,130
16922,,,,,1.0,,54.18,510,143
16923,,,,,3.0,,93.89,508,175
16924,,,,,3.0,,84.03,510,165
16925,,,,,3.0,,92.6,509,175
16926,,,,,1.0,,high,600,178
16927,,,,,2.0,,28.91,505,115
16928,,,,,4.0,,45.9,410,097
16929,,,,,3.0,,62.96,503,120
16930,,,,,3.0,,15.99,503,100
16931,,,,,5.0,,49.76,411,100
16932,,,,,4.0,,30.3,504,110
16933,,,,,4.0,,65.33,505,129
16934,,,,,5.0,,,,
16935,,,,,2.0,,63.35,509,143
16936,,,,,3.0,,57.72,603,165
16937,,,,,3.0,,96.73,510,200
16938,,,,,2.0,,66.75,510,150
16939,,,,,1.0,,50.27,506,130
16940,,,,,3.0,,29.16,505,117
16941,,,,,5.0,,,,
16942,,,,,2.0,,33.67,503,110
16943,,,,,3.0,,10.9,503,100
16944,,,,,3.0,,,600,000
16945,,,,,1.0,,99.71,600,300
16946,,,,,3.0,,91.21,505,165
16947,,,,,2.0,,,502,165
16948,,,,,4.0,,7.01,502,096
16949,,,,,3.0,,17.15,602,150
16950,,,,,1.0,,23.1,508,130
16951,,,,,1.0,,87.19,600,190
16952,,,,,4.0,,96.55,503,165
16953,,,,,1.0,,76.14,506,135
16954,,,,,3.0,,14.28,510,120
16955,,,,,3.0,,,501,105
16956,,,,,3.0,,11.99,503,098
16957,,,,,3.0,,38.13,502,105
16958,,,,,1.0,,94.85,602,211
16959,,,,,3.0,,92.14,600,190
16960,,,,,5.0,,0.8,506,098
16961,,,,,2.0,,,504,
16962,,,,,3.0,,,505,117
16963,,,,,3.0,,,510,
16964,,,,,3.0,,65.74,510,154
16965,,,,,1.0,,46.18,508,136
16966,,,,,3.0,,97.64,508,201
16967,,,,,4.0,,,404,127
16968,,,,,4.0,,,,
16969,,,,,5.0,,59.02,503,118
16970,,,,,5.0,,23.09,504,107
16971,,,,,1.0,,55.18,601,155
16972,,,,,1.0,,15.52,601,135
16973,,,,,4.0,,84.15,508,156
16974,,,,,4.0,,69.96,503,127
16975,,,,,4.0,,69.91,506,140
16976,,,,,4.0,,17.75,505,110
16977,,,,,4.0,,46.48,507,130
16978,,,,,4.0,,57.32,503,120
16979,,,,,3.0,,96.19,510,201
16980,,,,,3.0,,58.17,510,150
16981,,,,,1.0,,56.02,604,175
16982,,,,,5.0,,,503,
16983,,,,,2.0,,,510,
16984,,,,,3.0,,0.31,605,130
16985,,,,,4.0,,77.73,501,120
16986,,,,,1.0,,2.1,511,120
16987,,,,,3.0,,85.78,501,133
16988,,,,,3.0,,64.23,507,140
16989,,,,,3.0,,66.67,510,155
16990,,,,,4.0,,30.31,505,118
16991,,,,,3.0,,high,505,170
16992,,,,,3.0,,29.76,507,125
16993,,,,,4.0,,72.6,508,155
16994,,,,,4.0,,10.6,509,126
16995,,,,,2.0,,,510,170
16996,,,,,3.0,,88.32,600,192
16997,,,,,3.0,,24.95,508,118
16998,,,,,1.0,,,504,
16999,,,,,1.0,,7.51,504,097
17000,,,,,3.0,,21.86,503,100
17001,,,,,3.0,,61.86,510,142
17002,,,,,1.0,,62.81,507,130
17003,,,,,3.0,,,503,155
17004,,,,,3.0,,,502,
17005,,,,,3.0,,39.27,509,131
17006,,,,,4.0,,55.02,506,128
17007,,,,,2.0,,88.98,507,162
17008,,,,,4.0,,28.58,509,126
17009,,,,,2.0,,98.14,602,240
17010,,,,,2.0,,17.9,503,102
17011,,,,,2.0,,1.47,501,85
17012,,,,,1.0,,47.44,508,132
17013,,,,,1.0,,84.98,511,170
17014,,,,,2.0,,58.07,510,145
17015,,,,,4.0,,,503,
17016,,,,,4.0,,50.12,504,115
17017,,,,,4.0,,,505,
17018,,,,,4.0,,92.43,508,172
17019,,,,,2.0,,,600,280
17020,,,,,2.0,,72.97,504,125
17021,,,,,3.0,,93.92,510,180
17022,,,,,3.0,,71.8,504,130
17023,,,,,1.0,,83.96,506,150
17024,,,,,3.0,,76.95,504,134
17025,,,,,2.0,,,510,135
17026,,,,,2.0,,41.2,605,166
17027,,,,,3.0,,5.17,507,111
17028,,,,,4.0,,,500,
17029,,,,,4.0,,38.6,502,110
17030,,,,,5.0,,16.77,506,116
17031,,,,,3.0,,,,151
17032,,,,,3.0,,36.47,507,130
17033,,,,,2.0,,67.53,503,130
17034,,,,,2.0,,53.05,505,130
17035,,,,,1.0,,,505,
17036,,,,,4.0,,95.39,508,195
17037,,,,,3.0,,,509,
17038,,,,,1.0,,94.51,602,226
17039,,,,,1.0,,,502,101
17040,,,,,1.0,,,503,
17041,,,,,3.0,,20.75,507,112
17042,,,,,4.0,,99.36,510,250
17043,,,,,3.0,,62.96,503,120
17044,,,,,1.0,,,501,
17045,,,,,3.0,,15.39,500,090
17046,,,,,2.0,,85.49,503,138
17047,,,,,3.0,,,505,235
17048,,,,,4.0,,86.96,505,149
17049,,,,,,,98.73,508,214
17050,,,,,3.0,,67.04,507,137
17051,,,,,2.0,,98.81,509,221
17052,,,,,2.0,,25.1,506,120
17053,,,,,3.0,,47.49,506,130
17054,,,,,,,79.37,510,170
17055,,,,,1.0,,86.04,511,182
17056,,,,,2.0,,63.66,603,180
17057,,,,,2.0,,1.88,507,110
17058,,,,,5.0,,,506,
17059,,,,,5.0,,4.47,507,112
17060,,,,,5.0,,46.75,502,115
17061,,,,,5.0,,67.53,503,130
17062,,,,,4.0,,0.7,510,115
17063,,,,,4.0,,30.68,505,125
17064,,,,,2.0,,97.13,509,210
17065,,,,,1.0,,59.36,510,160
17066,,,,,3.0,,45.66,601,165
17067,,,,,1.0,,98.84,602,268
17068,,,,,3.0,,71.62,511,162
17069,,,,,4.0,,65.47,502,120
17070,,,,,4.0,,53.2,504,125
17071,,,,,4.0,,65.89,506,140
17072,,,,,3.0,,70.03,509,155
17073,,,,,4.0,,36.42,506,125
17074,,,,,3.0,,58.55,510,155
17075,,,,,3.0,,47.93,603,165
17076,,,,,1.0,,66.54,506,138
17077,,,,,3.0,,45.85,501,110
17078,,,,,4.0,,2.19,511,120
17079,,,,,4.0,,67.58,503,128
17080,,,,,4.0,,23.09,502,104
17081,,,,,3.0,,,502,
17082,,,,,1.0,,,610,263
17083,,,,,3.0,,67.53,503,130
17084,,,,,3.0,,36.32,508,140
17085,,,,,3.0,,99.39,511,265
17086,,,,,3.0,,60.77,600,170
17087,,,,,1.0,,26.56,602,160
17088,,,,,1.0,,82.23,509,172
17089,,,,,4.0,,18.56,504,105
17090,,,,,4.0,,21.96,508,120
17091,,,,,3.0,,74.19,505,135
17092,,,,,1.0,,79.82,505,140
17093,,,,,4.0,,1.61,511,115
17094,,,,,3.0,,,605,300
17095,,,,,4.0,,,702,335
17096,,,,,4.0,,61.9,508,143
17097,,,,,3.0,,35.69,501,104
17098,,,,,5.0,,15.97,510,127
17099,,,,,3.0,,83.32,501,130
17100,,,,,3.0,,74.0,502,125
17101,,,,,1.0,,,410,315
17102,,,,,3.0,,,602,165
17103,,,,,5.0,,42.53,504,115
17104,,,,,4.0,,,510,150
17105,,,,,1.0,,41.48,507,125
17106,,,,,1.0,,35.74,509,130
17107,,,,,3.0,,84.5,503,140
17108,,,,,3.0,,54.29,500,107
17109,,,,,1.0,,26.05,506,120
17110,,,,,1.0,,96.5,510,203
17111,,,,,3.0,,6.48,600,130
17112,,,,,4.0,,40.66,501,108
17113,,,,,3.0,,9.59,601,140
17114,,,,,1.0,,85.77,507,162
17115,,,,,4.0,,21.96,508,120
17116,,,,,4.0,,78.26,510,165
17117,,,,,4.0,,38.69,503,112
17118,,,,,3.0,,41.94,510,142
17119,,,,,5.0,,51.71,600,155
17120,,,,,1.0,,69.48,602,175
17121,,,,,3.0,,51.66,508,140
17122,,,,,1.0,,51.66,508,140
17123,,,,,3.0,,51.66,508,140
17124,,,,,2.0,,,600,155
17125,,,,,2.0,,34.11,508,135
17126,,,,,5.0,,26.31,501,098
17127,,,,,,,91.67,506,159
17128,,,,,3.0,,96.6,601,215
17129,,,,,3.0,,56.48,507,135
17130,,,,,,,65.04,508,145
17131,,,,,3.0,,26.13,503,107
17132,,,,,4.0,,10.52,506,110
17133,,,,,2.0,,,507,
17134,,,,,,,,511,
17135,,,,,2.0,,,,
17136,,,,,3.0,,,509,
17137,,,,,3.0,,97.43,504,185
17138,,,,,3.0,,,500,120
17139,,,,,3.0,,,506,
17140,,,,,3.0,,99.74,509,285
17141,,,,,1.0,,72.36,507,145
17142,,,,,1.0,,,,
17143,,,,,3.0,,45.34,506,120
17144,,,,,3.0,,97.16,503,170
17145,,,,,1.0,,81.94,505,135
17146,,,,,3.0,,57.44,505,120
17147,,,,,2.0,,88.71,507,152
17148,,,,,1.0,,98.7,508,210
17149,,,,,1.0,,27.78,503,105
17150,,,,,4.0,,90.89,504,153
17151,,,,,2.0,,75.39,501,120
17152,,,,,3.0,,,501,
17153,,,,,5.0,,31.28,500,096
17154,,,,,4.0,,78.01,501,122
17155,,,,,4.0,,84.72,503,137
17156,,,,,2.0,,78.47,600,168
17157,,,,,2.0,,54.59,504,117
17158,,,,,3.0,,95.6,508,186
17159,,,,,4.0,,6.78,503,093
17160,,,,,2.0,,90.53,602,190
17161,,,,,1.0,,84.19,504,134
17162,,,,,2.0,,30.3,503,106
17163,,,,,3.0,,,504,116
17164,,,,,4.0,,71.8,504,130
17165,,,,,2.0,,48.82,506,125
17166,,,,,2.0,,91.93,503,150
17167,,,,,3.0,,99.36,511,257
17168,,,,,2.0,,81.5,601,175
17169,,,,,2.0,,29.76,507,125
17170,,,,,3.0,,14.86,506,115
17171,,,,,3.0,,,600,175
17172,,,,,3.0,,53.05,505,130
17173,,,,,4.0,,96.27,502,175
17174,,,,,3.0,,42.28,505,125
17175,,,,,4.0,,67.34,510,165
17176,,,,,1.0,,59.97,509,155
17177,,,,,2.0,,26.56,602,160
17178,,,,,1.0,,68.62,603,189
17179,,,,,2.0,,79.56,600,185
17180,,,,,2.0,,47.18,508,145
17181,,,,,1.0,,,,
17182,,,,,2.0,,45.34,506,120
17183,,,,,3.0,,79.62,506,141
17184,,,,,2.0,,64.48,505,125
17185,,,,,3.0,,81.63,502,125
17186,,,,,1.0,,17.54,507,111
17187,,,,,4.0,,50.22,503,110
17188,,,,,2.0,,78.45,603,175
17189,,,,,1.0,,84.36,510,160
17190,,,,,1.0,,43.18,510,133
17191,,,,,1.0,,74.22,506,140
17192,,,,,3.0,,74.19,505,135
17193,,,,,3.0,,91.98,511,190
17194,,,,,3.0,,76.95,504,134
17195,,,,,3.0,,95.71,505,175
17196,,,,,3.0,,7.68,504,099
17197,,,,,2.0,,40.39,508,129
17198,,,,,,,19.38,510,127
